sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
4/1/17,0.001296186,0.002349044,-0.000302812,-0.003421151,0.003917927,0.009862123,0.01180861,0.014554638,0.008258059,0.024499648,0.003385004,0.030098431,0.007321818,0.011463999,0.007404957,0.01114957,0.004396678,0.00385712,0.9241,280,0.037643504,0.001298045,0.001240533,0,-1,-0.001290045,-0.000482975,-0.005194817,-0.044940163,0.018901921,-0.025784117,0.001403509,0.001602404,0.016927488,0.002026343,0.000564676,0.000389282,0.000852879,0.001372009,7.32E-05,5.17E-05,-0.001034276,0.001900915,0.000268673,41.2,0.1,41.9,7.044032897,4.442651256,5.318119994,6.318968114,5.710427017,7.132497552,4.820281566,5.252273428,6.400257445,5.814130532,0.000270276,0.000698504,-0.000745094,0,-0.013747065,-0.000538216,0.00339257,-0.03792562,-0.054375571,-0.054874768,0.008024205,0.002031708,0.000225055,0.00011915,0.005674504,0.001377762,0.018105519,-0.016830689,0.11,0.05,0.06,0.06,0.03,-0.19,-0.18,-0.14,-0.11,0.13,-0.1,0.03,0.14,0.92,1.4,2.97,3.67,-0.000599281,-0.025341311,0.023374153,0.003728009,0.005567968,0.006710511,0.005803234,0.053321595,0.11505733,0.024148586,0.001700703,-0.003445429,0.00069312,-0.002585686,0.000275509,0.002009996,0.002494296,0.00207662,0.002121292,0.002107212,0.002745938,0.002545003,-0.001365594,0.004019816,-0.002185599,-0.006063483,0.000958015,-0.009985175,-0.006012,-0.004319256,13.1576
5/1/17,0.00605637,0.006847229,0.000552117,0.004001111,-0.00500897,0.000844183,0.002133024,0.00341336,0.004564025,-0.011196926,0.009288315,-0.001074903,-0.000836703,-0.008229519,0.000981483,-0.001817696,0.046295573,0.008786177,-0.0499,-265,-0.026932794,-0.001729019,-0.001214401,0,0.6,-0.093762325,-0.049515065,0.039392402,0.093544298,0.006997113,0.047995501,0.00152451,0.001449964,0.008197426,0.002166535,0.000725543,0.001166937,0,0.001536318,0.000621561,-1.72E-05,-0.000814299,0.00118624,0.000537129,41.3,0.1,41.9,7.053585727,4.454347296,5.093750201,6.368187186,5.783825182,7.094234846,4.836281907,5.147494477,6.390240667,5.739792912,0.001678581,-0.003738678,0.002478109,0,0.018427576,-0.000789445,0.00462579,-0.003441095,-0.005956428,-0.005831778,0.001825674,-0.000244957,-0.000685006,-0.000365185,0.015160155,0.018353774,-0.018066752,0.002659268,0.01,0.02,0.09,0.09,0.08,0.02,0,-0.02,-0.02,0.14,-0.02,0.11,0.21,0.93,1.39,2.94,3.64,-0.014288832,0.019364213,0.022685579,0.012498776,-0.01520796,-0.018250059,-0.008964459,-0.025424522,-0.086319067,-0.029996371,-0.00200767,-0.004399924,-0.010120342,0.001377387,-0.00544035,-0.000522613,2.17E-05,-0.002347813,-0.003019672,-0.002325521,-0.002480132,-0.001431571,-0.005821597,-0.001615924,0.003475993,0.009075476,-0.001452638,0.010468795,0.008699911,0.004239297,10.7091
6/1/17,0.00067642,0.000364277,0.003048959,0.003231308,0.00399398,0.001754021,-0.001669718,-0.002852634,-0.004860063,-0.006043168,-0.004510262,-9.21E-05,0.006242353,0.00417574,0.004000055,8.69E-05,-0.009560252,-0.004797946,0.1021,479,0.085072063,0.000774371,0.001625396,-0.1,-0.1,0.092470613,-0.023627191,-0.084283925,-0.160059576,-0.039708921,0.036965194,0.001344834,0.002345486,0.00622359,0.004462686,0.001047078,0.001036135,0.001065076,0.001186259,0.000767277,0.001032649,-4.42E-05,0.001776725,0.000581564,41.2,0,42,7.13009851,5.093750201,5.342334252,6.28785856,5.826000107,7.206377291,4.624972813,5.384495063,6.49375384,5.905361848,0.069259026,0.011552874,0.004439547,0,-0.016130778,-0.002062919,0.001117097,0.009375852,0.015705069,0.015407988,-0.001463285,-0.000925947,0.000392823,0.000375812,0.016002528,0.013603157,-0.019605713,0.002398592,0.13,0.11,0.09,0.07,0.08,-0.07,-0.11,-0.17,-0.18,0.12,-0.06,0.05,0.16,0.73,1.15,2.64,3.33,-0.019030654,-0.011915482,-0.009246734,-0.023122847,0.010657034,0.012500163,0.003161225,0.006325799,-0.018646761,0.019831261,0.001425694,0.004021003,0.008590184,0.003244508,0.003865902,-0.001892757,7.03E-05,0.002027171,0.002101379,0.001256984,0.001238696,-0.000196776,0.006358948,-9.40E-05,-0.001315559,-0.001918274,-3.70E-06,-0.005302611,0.001812219,-0.006557375,10.4414
7/1/17,0.00313185,0.003098569,0.001507707,0.004058711,-4.01E-05,-0.00172606,-0.001608516,-0.002389759,-0.003368239,-0.02494331,0.002891494,-0.000948843,-0.001865428,-0.007172433,-0.002629372,-0.003031917,0.001515552,-0.01094957,-0.1319,-67,-0.012250406,0.001684059,0.001635782,0,0,-0.112036974,0.051657054,0.063321828,0.105578832,0.039127694,0.011227063,0.001247644,0.000498331,0.003969204,0.00086145,8.05E-05,-0.00090656,0.001701766,0.001366406,-7.30E-05,0.000240798,-0.00083396,0.001537279,0.000625922,41.2,0,42,7.095064377,4.779123493,5.081404365,6.428105273,5.726847748,7.134093721,4.852030264,5.164785974,6.447305863,5.768320996,-0.084756327,-0.004193544,0.003483065,0.01,0.004201446,0.002790549,0.004240797,0.011704515,0.020336412,0.020416489,0.001028481,0.001359033,0.001020225,0.000255243,0.008228209,0.005190898,-0.002993904,-0.004723842,0.11,0.06,0.09,0.02,0.02,0.1,0.13,0.02,0.02,0.07,-0.08,-0.04,0.07,0.72,1.17,2.55,3.24,-0.007985523,0.013459144,0.014415502,-0.046573743,-2.60E-07,0.000967118,0,0.004221642,0.102086431,-0.001634325,-0.00032382,2.26E-05,-0.003040449,0.000569519,-0.000193149,-0.001055732,-0.00055642,-0.000777261,-9.31E-08,-0.000411904,-0.000699822,-0.00130104,0.001325271,-0.001226867,-9.17E-06,-0.001516837,0.001432066,0.001929625,-0.005961079,0.00305971,10.2381
8/1/17,0.001179724,0.000907297,0.000708724,0.005592273,0.001913137,-0.004543879,-0.001642154,-0.000387013,-0.002052663,0.007072899,-0.004674349,0.003442399,-0.008302549,-0.000134,-0.020575671,-0.002144485,-0.018474092,-0.013598784,-0.0626,38,-0.018917029,0.00077247,-0.000429867,0.1,-0.6,0.084518312,0.019066821,0.020246534,0.083813736,-0.019372487,-0.012235636,0.000987466,0.004076971,0.008048651,0.004867583,0.00353556,0.004524602,0.001911031,0.00049713,0.000730247,0.000395471,0.000353886,0.001062888,-0.002864562,41.3,0.1,42,7.055312843,4.682131227,5.129898715,6.357842267,5.720311777,7.18690102,4.718498871,5.257495372,6.461468176,5.934894196,0.020896418,-0.003222332,0.005802854,-0.01,0.004284949,-0.000276609,0.000448185,0.021121121,0.034991135,0.035995307,0.002105453,-0.001756216,-0.00230997,-0.000148853,0.000863488,0.000884013,0.0112206,-0.015766658,0.01,0.03,-0.06,0,0.01,-0.09,-0.11,-0.07,-0.08,0.09,-0.15,-0.05,0.07,0.62,1.05,2.47,3.15,0.00508907,-0.023308771,-0.003391401,-0.006482749,0.005078472,0.006256607,0.00526317,-0.010031006,-0.001799713,0.041611096,0.003513643,0.001291557,0.019422932,-0.001829281,0.007333475,0.003212583,0.001283036,0.004158322,0.004009663,0.004015691,0.002113522,0.001723306,0.005129054,0.001256583,-0.000439127,0.000360929,-0.001919605,-0.001503589,-0.000273929,0.000376806,11.9212
9/1/17,0.002179672,0.002483292,0.005237811,0.004982927,0.020232504,0.000953524,0.003249671,0.003009152,-0.001015873,0.011994163,-0.004787603,0.01512641,-0.002018463,0.011005502,-0.036413943,0.000269943,-0.016048183,-0.033443363,0.1195,44,0.035898949,0.003443928,0.005087912,-0.1,2.1,-0.005773945,-0.080648218,-0.03163325,-0.077937127,-0.002373888,0.094851401,0.000673641,0.001140562,0.002668552,0.001569747,0.000801796,0.001546591,-0.000424358,0.000599383,0.000948524,-0.000103151,-0.000360207,0.001061759,0.001030397,41.2,-0.1,41.9,7.074116816,4.615120517,5.252273428,6.32256524,5.805134969,7.143617603,4.890349128,5.257495372,6.393590754,5.837730447,0.020345987,-5.60E-05,0.00163287,-0.02,-0.015623569,-0.001190953,-0.001991479,-0.038868319,-0.067596713,-0.068461726,0.005203818,-0.001306789,0.00064272,-0.000430967,0.01479904,0.017521125,-0.0159169,-0.003980639,-0.01,0,0.02,0.04,0.05,0.02,-0.01,0,-0.01,0.1,-0.12,0,0.13,0.65,1.05,2.48,3.15,-0.002904868,0.008603744,0.029516824,-0.026441047,0.002484672,0.003752286,0.002059038,0.010564987,0.006592626,-0.026206483,0.001252157,0.002763029,0.010763342,-0.001948638,0.00526915,0.001758123,-0.000834931,0.001403031,0.002613055,0.00154869,0.001375755,-0.000864958,0.006264688,0.000226835,0.001279514,0.002948018,0.00142754,0.003272034,0.001102754,0.002177557,10.4955
10/1/17,0.003149379,0.003311511,0.000757342,0.005405092,0.001314591,0.012520642,0.008129766,0.008401108,0.008040511,0.008544397,0.007884361,0.012167369,0.018222934,0.003332899,0.041609219,0.010858494,0.019087123,0.046799893,0.9284,88,0.034328619,-0.00517035,-0.00439761,-0.1,0.1,-0.054463241,0.028972539,-0.066041929,-0.101678068,-0.044965047,-0.117301324,0.000958646,0.001584708,0.002035863,0.002563374,0.001041375,0.001415611,0.000424358,0.000859015,0.000619703,0.000824912,-0.000290788,-0.000235849,0.001252965,41.3,0.1,42,7.136483209,5.003946306,5.298317367,6.424869024,5.673323267,7.207859871,4.820281566,5.288267031,6.484635236,5.92157842,0.006808556,-0.000513882,0.000405174,-0.01,0.01441817,0.000919897,0.003263231,-0.002457177,0.000558521,0.00058966,-0.004638745,0.004345592,0.002295226,0.000154895,0.025412074,0.021633975,-0.0385785,0.012778019,0,0.01,0.04,0.08,0.12,0.18,0.16,-0.03,0.02,0.11,-0.08,0.08,0.25,0.83,1.21,2.45,3.17,0.02015907,0.019123408,-0.010398707,0.026361729,-0.005062159,-0.007186333,-0.001606423,-0.007923525,-0.001665022,-0.0122144,-0.004318644,-0.001333539,-0.030305851,0.001026337,-0.013063323,-0.002633712,0.000640084,-0.004911665,-0.007022878,-0.004812669,-0.002271189,0.005527159,-0.01547789,0.000571049,-0.003435138,-0.011865623,0.000466558,-0.00240347,-0.00099781,-0.000113088,10.0785
11/1/17,0.001815352,0.003847125,0.005530551,0.007586007,0.010263108,0.001838173,-0.001022402,-0.00250599,-0.005255092,-0.01108561,-0.003591173,0.004097659,0.005511542,0.005662286,0.004540678,1.69E-05,0.01053279,0.003262003,0.0918,-137,-0.030672412,0.001682831,0.001275154,0,-0.5,0.069055585,-0.038996363,0.016438726,0.064876302,-0.01250798,0.022449922,0.001358207,0.002816555,0.00654922,0.005248611,0.00120024,0.002440435,-0.000848896,0.001125847,0.000619319,0,0.00042983,0.001178689,0.000804649,41.5,0,42,7.149131599,4.521788577,5.204006687,6.481577129,5.846438775,7.162397497,4.672828834,5.220355825,6.466144724,5.872117789,-0.000483236,-0.002656008,0.004157855,-0.01,-0.002954866,-0.002085816,-0.000734195,0.031688201,0.048883221,0.049059656,-0.007796245,-0.001377306,-0.000790021,0.000215183,0.014216031,0.016633477,-0.0169636,0.00170348,0.01,0.06,0.16,0.13,0.16,0.07,-0.01,-0.03,-0.05,0.16,0.07,0.2,0.4,0.89,1.19,2.41,3.11,0.009525812,-0.000848787,0.001135547,0.013081353,0.00547043,0.006090431,0.000482581,0.029780481,0.058863958,-0.020449006,0.001889703,-0.009071575,0.017803364,-0.000756289,0.006626141,0.004061515,-0.001039028,0.002227566,0.003685392,0.002131079,0.000185072,-0.005461422,0.006461914,-0.000866105,0.002565017,0.008527942,-0.001431156,0.002662537,0.003312103,0.000371423,10.5077
12/1/17,0.001799127,0.002041282,0.008082596,0.007019701,0.00701783,0.001597127,0.001848871,0.001894676,0.003298388,0.005813168,0.002566297,-0.000739906,0.001301445,-0.006149092,-0.004689113,-0.003007874,0.057026331,-0.013377199,-0.1489,65,0.029622415,-0.000274046,0.000643465,-0.1,-1.5,-0.018162183,0.041542838,-0.050966444,-0.057337225,-0.0470296,-0.021006177,0.001193698,0.002464148,-0.000932981,0.00324882,0.002236601,0.002946265,0.001061008,0.000990956,0.000473338,0.000480885,-0.00085352,0.000824257,0.000223399,41.2,-0.1,41.8,7.070724107,4.465908119,5.099866428,6.345636361,5.874930731,7.173191742,4.955827058,5.384495063,6.391917113,5.84932478,0.043695682,0.006191776,0.003418698,-0.01,-0.012459905,0.001549553,0.001378409,-0.034726383,-0.057973894,-0.057970685,0.002840888,-0.000964033,-0.001035819,8.22E-05,0.026905645,0.023506407,-0.0403148,0.016023187,0.14,0.22,0.09,0.11,0.14,0.13,0.05,-0.06,-0.05,0.24,0.02,0.17,0.4,0.88,1.1,2.21,2.92,-0.004548909,0.001076367,0.01404929,-0.00031321,-0.006000193,-0.006141786,-0.002087364,-0.017896811,-0.071924997,-0.005787275,-0.000559782,0.001127782,-0.008737448,0.002048428,-0.003059406,0.002195182,0.001200265,-0.000874259,-0.001486806,-0.000797986,-0.00020837,0.000728836,-0.002599982,0.000384346,0.00211737,-1.11E-05,0.00377178,-0.00038012,-0.002678051,0.006591953,10.234
1/1/18,0.001794282,-0.000612695,-0.002147239,-0.013199058,-0.004233283,-0.000422231,0.001240896,0.004626989,0.004497489,0.000894492,0.005506436,0.005316299,-0.002503147,-0.000902707,-0.017683099,-0.003832068,0.057050573,-0.011720544,-0.2196,253,0.060042782,0.002358073,0.00337951,-0.1,0,-0.010334848,-0.036782183,-0.012330612,0.02123222,-0.032855788,-0.046834123,0.000901112,0.001966956,0.006976232,0.00155006,0.001833473,0.002554932,0.000636065,0.00073079,-0.000983338,-0.000394996,-0.001816945,0.000588339,-0.000715052,41,0.1,41.8,7.170888479,4.700480366,4.919980926,6.527957918,5.913503006,7.180831199,4.682131227,5.123963979,6.507277712,5.908082938,-0.060115691,-0.006616949,0.004296333,0.02,0.018184522,-0.002338469,-0.00263316,0.007789434,0.016678009,0.01637744,0.002552333,0.000700427,0.000355802,-0.000204302,0.046013537,0.052609359,-0.0698035,0.029901124,0.11,0.09,0.09,0.12,0.1,0.2,0.18,0.04,0.04,0.22,0,0.18,0.39,0.97,1.17,2.14,2.85,-0.027320175,-0.018493768,0.030853042,-0.026987907,-0.000500577,-0.000943723,0.00355187,0.010996772,0.074156208,0.063820651,0.001673416,0.011469172,0.007264753,0.001699552,0.004650975,-0.003279427,-0.0002225,0.001907225,0.002773342,0.001672098,0.002114481,0.005181323,0.006560982,0.000275949,-0.001294754,0.001459551,-0.001907243,-0.002506092,-0.003507721,-0.013204664,10.987
2/1/18,0.000972839,0.001344448,0.000487228,0.004698925,0.006444357,0.003563626,0.002069017,-0.001842504,-0.005743843,0.020754834,-0.013352713,0.00622047,0.005465377,0.011253232,0.007182775,0.009921914,-0.12371386,-0.016121354,0.8322,-11,-0.015866553,0.005354964,0.004986736,0.1,-1.3,0.109012376,-0.001055966,-0.04742633,-0.086629479,-0.024147431,-0.104640832,0.002718735,0.005731236,0.01136725,0.011758254,0.002068582,0.002930125,0.000635661,0.002236198,0.002656431,0.000498012,0.002449252,0.003171064,0.001875922,41.5,0.1,42.2,7.153833802,4.8978398,5.010635294,6.408528791,5.96100534,7.201916318,4.919980926,5.247024072,6.469250317,5.913503006,0.035800244,-0.00112302,0.005675444,0,-0.022777005,0.001876769,0.000233144,0.014717445,0.023143874,0.023035238,-0.001210804,-0.000583873,0.000831457,0.000247828,-0.030808848,-0.030823507,0.068461,-0.045793456,0.01,0.15,0.16,0.16,0.16,0.22,0.28,0.27,0.25,0.36,0.15,0.33,0.54,1.18,1.44,2.4,3.09,-0.026268719,-0.026513953,0.009861516,0.012711527,0.000982766,0.000455926,0.001455731,-0.004316161,-0.119160025,-0.041632187,-0.000983927,0.004060677,-0.00277296,-0.002448822,-0.002952139,-0.000591521,0.000206617,-0.000798972,-0.001022256,-0.00085303,-0.00111774,-0.005656751,-0.003274183,0.000238615,0.00040699,0.002533336,-0.002354371,-0.001461349,-0.001249103,-0.002168779,22.5922
3/1/18,0.002148134,0.001923895,0.003473311,-0.002377189,-0.00181588,0.005605321,0.002283185,0.003182077,0.003558322,0.022224599,-0.001939276,0.001751073,0.00976788,0.00239586,0.006802404,0.000724024,0.043890212,0.01002924,0.1129,240,0.053916921,-0.000568842,0.000109532,-0.1,1.1,-0.06960059,0.055983809,-0.074708593,-0.093593441,-0.062678055,-0.025748326,0.00151846,0.002049381,0.010635166,0.001251652,0.002064312,0.00330201,0,0.001433243,0.002069304,0.002178034,0.001010861,0.001054791,0.000490732,41.6,0,42.2,7.188412736,4.787491743,5.225746674,6.432940093,5.981414211,7.245655068,4.890349128,5.308267697,6.507277712,5.983936281,0.035733818,0.004232238,-0.000105841,0,0.022420545,0.000943684,0.003401303,-0.022128767,-0.043402605,-0.042840859,0.005264281,-0.001023853,-0.001766858,-6.36E-05,-0.000883887,-0.000576984,0.0148191,-0.013263501,0.09,0.3,0.13,0.12,0.1,0.03,-0.02,0.05,0.13,0.57,0.19,0.36,0.55,1.12,1.33,2.36,3.13,0.013273357,-0.017972905,0.001073845,0.027038205,-0.00246999,-0.00371424,-0.010127686,-0.04693842,0.031349968,-0.01371721,-0.002225046,-0.003612519,-0.014198773,0.001557645,-0.005009421,0.000448419,-0.000602931,-0.002664115,-0.00404143,-0.0025767,-0.001035346,0.001743711,-0.005305521,-0.000157271,-0.002538768,-0.007685441,0.001400876,-0.007374659,-0.002475457,0.000768113,18.8985
4/1/18,0.001297114,0.001488849,0.002173359,-0.000542138,0.002345649,0.011234243,0.013543149,0.015630503,0.017089779,0.003926343,0.020933841,0.010728211,0.008390218,0.007904113,0.007825819,0.006864976,0.110698548,0.00176194,0.5852,85,0.015280228,0.000525572,0.000631187,0,-1.5,-0.072472649,-0.004004009,0.055885538,0.110629628,0.022059718,0.007599007,0.001206374,0.002969022,0.013807814,0.003884039,0.001901744,0.00240613,0.001058537,0.000923079,0.000145054,-0.003982359,-8.21E-05,0.001053679,0.00062422,41.7,0.2,42.3,7.159291905,4.564348191,5.099866428,6.522092798,5.846438775,7.235619141,4.574710979,5.272999559,6.628041376,5.828945618,-0.013133031,0.002060672,0.002726098,-0.01,-0.0144348,-0.002379249,-0.000679336,-0.0052905,-0.003666513,-0.003583665,0.013651567,0.001107745,0.000919638,0.000137633,-0.018348659,-0.018079098,0.0466933,-0.032121724,0.18,0.12,0.06,0.06,0.09,0.07,0.03,-0.02,0.03,0.51,0.07,0.24,0.46,1.01,1.18,2.16,2.98,0.021600464,0.01506231,0.007342753,-0.015663675,-0.00098595,-0.00046436,0.007549986,0.039647453,0.046593059,0.023029519,0.00169212,0.000675041,0.008731092,-0.002162376,0.005333872,-0.003353794,-0.000494058,0.001683225,0.002741068,0.002052677,0.000544517,0.002736728,0.004735917,-0.001099242,0.000836799,0.003279156,-7.86E-06,0.013154035,0.009788882,-0.002447809,18.2708
5/1/18,0.002379025,0.002652098,0.003022716,0.006813588,0.012025981,-0.0093295,-0.017086384,-0.0228545,-0.027318339,-0.042144971,-0.023084608,-0.020197476,0.000199072,-0.005374022,-0.001526458,-0.008670077,-0.125138051,-0.004057113,-0.6363,93,0.060374267,0.000475868,0.002186749,-0.2,-1.4,-0.070093918,-0.026424302,-0.043347644,0.051574786,-0.109003507,0.070700814,0.002240396,0.003977306,0.006833063,0.006623455,0.002293126,0.002021734,0.002746964,0.00196067,0.001702806,0.001048624,0.000555584,0.00303774,0.001069185,41.6,-0.3,42.1,7.213768308,4.691347882,5.472270674,6.490723535,5.863631176,7.199678346,4.997212274,5.351858133,6.475432717,5.802118375,0.00464904,0.002207874,0.001793918,-0.02,0.001036377,0.002229124,0.001286771,0.005396756,0.006075338,0.005829089,-0.016669874,-0.003875471,0.000672002,7.96E-05,0.017874959,0.020883224,-0.0213858,0.00332267,0.01,-0.04,0.1,0.09,0.12,0.12,0.11,0.15,0.16,0.46,0.16,0.32,0.57,1.12,1.28,2.3,3.13,0.028695498,0.018698979,-0.044219335,0.010469664,0.004921027,0.006483644,0.001451147,0.017300685,0.000178359,-0.005943236,0.00026609,-0.005320828,0.004072196,0.00101312,-0.000836551,-0.00102851,0.001029839,0.000674094,5.23E-05,0.000198889,-5.93E-05,-0.003758703,-0.000942066,0.000816909,-0.001682084,-0.001823681,-0.004665487,0.002943649,0.000642958,0.01152416,14.1243
6/1/18,0.003650941,0.00396131,0.001731781,-0.003491518,-0.003110665,0.007556751,0.008263445,0.010890022,0.009466132,0.027383819,0.004337083,0.013224197,0.006717272,0.00705175,0.002356184,0.005746376,0.027470324,0.008063173,0.4818,241,-0.006577944,0.002234169,0.000706455,0.2,-0.3,0.127693151,-0.040457317,0.053022302,-0.059488903,0.129875081,0.055108533,0.001229075,0.002803695,0.011041702,0.002746877,0.002524258,0.002647338,0.002318475,0.000974997,-0.000651796,0.000790039,-0.002882284,0.002214066,0.000801139,41.5,0.1,42.1,7.089243155,4.672828834,5.111987788,6.354370041,5.860786223,7.195937226,4.836281907,5.159055299,6.541029999,5.831882477,0.011019327,0.002678972,0.001450477,0.01,0.001587894,0.00054582,0.00301385,0.007497177,0.014016956,0.013738749,0.005068077,0.003809832,-0.00324372,-0.000535131,0.019378007,0.026130213,-0.0240079,0.006995276,0.12,0.03,0.04,0.04,0.06,-0.04,-0.07,-0.04,0,0.37,0.08,0.24,0.51,0.96,1.09,2.14,3.01,-0.006945521,0.003418402,-0.013152185,0.019930635,-0.002956381,-0.004632635,-0.003524433,-0.033803283,-0.085389398,-0.001006402,-0.001176451,-0.010773757,-0.002572953,0.001554469,-0.001582515,0.003325843,-0.000889306,-0.001518715,-0.000633163,-0.001435765,-0.000751116,-0.001805904,-0.001698659,-0.00031049,0.000836818,0.001087148,0.003265253,-0.011658676,-0.005789689,0.004905265,13.5986
7/1/18,0.004860423,0.005357912,0.002810983,0.002824776,0.006948133,0.002012486,-0.001039497,-0.001820533,-0.001218503,-0.018723802,0.003750319,-0.005001419,0.005704192,-0.003002446,0.008256653,0.001204739,-0.015140939,-0.005803886,0.1212,-41,0.039044307,0.000807269,0.002462266,-0.2,2.3,-0.142321407,-0.033254631,0.058227621,0.132679725,0.00851069,-0.034837568,0.000442902,0.002218044,-0.00161184,0.00342302,0.001653088,0.002263582,0.00063138,0.000155911,0.000217313,0.00221222,-0.001038645,0.00104706,-0.001246494,41.6,0,42.2,7.089243155,4.644390899,5.176149733,6.445719819,5.66296048,7.198931241,4.905274778,5.231108617,6.542471961,5.774551546,-0.036370385,-0.003914849,0.005611018,0,0.006520044,-0.001927016,0.001619088,-0.002225277,-0.002355388,-0.002363239,-0.001803962,-0.001144674,0.002623597,-0.000267799,0.014163925,0.01503317,-0.0099282,0.002710024,0.09,-0.02,0.06,0.05,0.06,0,-0.02,-0.09,-0.04,0.26,0.05,0.2,0.48,0.87,0.98,1.96,2.88,0.004836769,0.013152716,-0.009978916,0.000609338,0.000487194,0.000920383,-0.003477518,0.016302364,0.075419413,-0.060598153,-0.000534859,0.003555264,-0.004719033,-0.005425906,-0.001736708,0.003708959,4.05E-05,-0.000691116,-0.00149249,-7.63E-05,-0.000222654,0.004625711,-0.002993957,-0.000143557,0.000414995,0.003606683,-0.00139958,0.011702597,0.00511486,-0.006417341,13.2849
8/1/18,0.003863801,0.004268684,0.002717498,0.004424503,-0.000185056,0.006948626,0.005591325,0.007600486,0.00847676,0.023842653,0.004104986,0.002419807,0.008590376,0.004676393,-0.006096206,0.003082006,0.01163066,0.014102866,0.2646,15,0.009795597,-0.004203697,-0.004120012,0,-0.7,0.129904396,-0.041885013,-0.059541394,-0.010994614,-0.095522067,0.001114206,0.001468227,0.002261193,0.012532953,0.003956079,0.000786225,0.001255335,0,0.001339835,0.0018814,0.003078662,0.000145729,0.001394376,0.000890512,41.4,-0.1,42.2,7.161622003,4.615120517,5.220355825,6.504288174,5.814130532,7.150701458,4.709530201,5.278114659,6.478509642,5.758901774,0.039792755,0.002050212,0.005562961,0.01,-0.00264333,0.001122477,0.001864927,-0.000525466,-0.000560124,-0.000551491,-0.003968462,-0.001601102,0.000178677,-5.29E-05,0.022713691,0.021254757,-0.0256056,0.009812233,0,0.02,0.07,0.08,0.06,-0.01,0,0.01,-0.02,0.28,0.12,0.28,0.54,0.86,0.98,1.97,2.86,-0.006859014,-0.004714245,-0.021813461,-0.006953228,-0.00049223,-0.000922932,0.00197433,-0.04449157,-0.086812515,0.028585679,0.000877579,-0.010728761,0.007059866,-8.42E-05,0.00217521,-0.002335164,-3.84E-05,0.001030359,0.001180763,0.000976109,-0.000139088,-0.003699606,0.002370976,-0.000359307,0.002077671,-0.002545382,0.004651171,0.001876905,0.000361992,-0.003250899,12.5651
9/1/18,-0.00027329,2.93E-05,-0.001327822,-0.000138179,-0.003958048,-0.000131512,-0.000897197,-0.00048047,-0.000151254,0.012049117,-0.003683929,-0.005299455,0.000803812,0.003255387,-0.005841048,-0.00032857,-0.006769676,0.005060198,-0.0061,129,0.037250837,0.002637864,0.003280702,-0.1,1.8,-0.077443085,0.000577868,0.002625822,-0.061127261,0.04853113,-0.041378942,0.000381788,0.001968363,0.00115791,0.002855008,0.001492127,0.00213046,0.000420698,0.000124545,-0.000904077,-0.000495367,-0.002867786,0.002203794,0.000667364,41.4,0,42.1,7.128495946,4.96284463,5.170483995,6.335054251,5.897153868,7.170888479,4.700480366,5.176149733,6.513230111,5.828945618,0.00296968,0.001854513,0.005104572,0,-0.00193422,-0.001643414,-1.77E-05,0.002470677,-0.000173233,-0.000121295,0.005104243,0.003666712,-0.000754957,0.000271681,0.015168748,0.018321819,-0.0118258,0.000497937,0.04,0.05,0.1,0.1,0.11,0.12,0.11,0.1,0.11,0.29,0.18,0.34,0.61,0.94,1.05,2.03,2.93,-0.020140741,0.009869467,0.014493007,-0.000613591,0.000972986,0.001376881,0.000483001,0.046238485,0.073394379,0.026229326,0.000250896,0.029672586,-0.002558844,0.004457381,0.001305569,-0.004197135,-0.00016079,0.000354336,0.000940667,-0.000153522,0.00138901,0.000954405,0.003587383,0.000801448,-1.73E-05,0.002136233,-0.002333673,-0.012571916,-0.005445804,0.000756881,12.845
